C0000100,C0000200,later_any_delinquency_contact_2000_2020,later_persistent_delinquency_contact_2000_2020,later_delinquency_contact_positive_item_count_2000_2020,later_delinquency_contact_positive_year_count_2000_2020,later_delinquency_contact_first_event_year_2000_2020,later_delinquency_contact_second_event_year_2000_2020,later_delinquency_contact_last_observed_year_2000_2020,later_any_justice_contact_2000_2020,later_persistent_justice_contact_2000_2020,later_justice_contact_positive_item_count_2000_2020,later_justice_contact_positive_year_count_2000_2020,later_justice_contact_first_event_year_2000_2020,later_justice_contact_second_event_year_2000_2020,later_justice_contact_last_observed_year_2000_2020
310502.0,3105.0,1.0,1.0,5.0,4.0,2002.0,2004.0,2014.0,1.0,0.0,1.0,1.0,2008.0,,2014.0
310601.0,3106.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
310701.0,3107.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
310702.0,3107.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
310801.0,3108.0,,,,,,,,,,,,,,
310802.0,3108.0,1.0,1.0,5.0,4.0,2000.0,2002.0,2018.0,1.0,0.0,1.0,1.0,2018.0,,2018.0
310803.0,3108.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
310901.0,3109.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
311101.0,3111.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
311102.0,3111.0,1.0,1.0,6.0,4.0,2000.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2012.0,,2018.0
311301.0,3113.0,1.0,0.0,1.0,1.0,2010.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
311302.0,3113.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
311501.0,3115.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
311701.0,3117.0,1.0,0.0,2.0,1.0,2006.0,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
311702.0,3117.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
311801.0,3118.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
311802.0,3118.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
311901.0,3119.0,,,,,,,,,,,,,,
312001.0,3120.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
312002.0,3120.0,1.0,0.0,2.0,1.0,2012.0,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
312101.0,3121.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
312102.0,3121.0,1.0,0.0,2.0,1.0,2002.0,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
312103.0,3121.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
312201.0,3122.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2014.0,0.0,0.0,0.0,0.0,,,2014.0
312202.0,3122.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
312901.0,3129.0,1.0,1.0,6.0,4.0,2002.0,2004.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
312902.0,3129.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
313001.0,3130.0,,,,,,,,,,,,,,
313002.0,3130.0,,,,,,,,,,,,,,
313501.0,3135.0,,,,,,,,,,,,,,
313502.0,3135.0,,,,,,,,,,,,,,
314501.0,3145.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
314502.0,3145.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315001.0,3150.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315002.0,3150.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315101.0,3151.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
315102.0,3151.0,1.0,0.0,2.0,1.0,2002.0,,2014.0,0.0,0.0,0.0,0.0,,,2014.0
315103.0,3151.0,1.0,1.0,4.0,2.0,2000.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315401.0,3154.0,1.0,0.0,2.0,1.0,2004.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
315402.0,3154.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315403.0,3154.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2014.0,0.0,0.0,0.0,0.0,,,2014.0
315404.0,3154.0,,,,,,,,,,,,,,
315501.0,3155.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2008.0,0.0,0.0,0.0,0.0,,,2008.0
315502.0,3155.0,1.0,1.0,6.0,4.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315503.0,3155.0,1.0,1.0,9.0,6.0,2008.0,2010.0,2018.0,1.0,1.0,3.0,2.0,2014.0,2016.0,2018.0
315601.0,3156.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
315602.0,3156.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316201.0,3162.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,1.0,0.0,1.0,1.0,2018.0,,2020.0
316202.0,3162.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316301.0,3163.0,1.0,0.0,1.0,1.0,2014.0,,2018.0,1.0,0.0,1.0,1.0,2014.0,,2018.0
316302.0,3163.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316303.0,3163.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316401.0,3164.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316402.0,3164.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
316501.0,3165.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316502.0,3165.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
316503.0,3165.0,1.0,1.0,3.0,2.0,2014.0,2016.0,2020.0,1.0,0.0,1.0,1.0,2016.0,,2020.0
317601.0,3176.0,,,,,,,,,,,,,,
317602.0,3176.0,,,,,,,,,,,,,,
317801.0,3178.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
317802.0,3178.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
317901.0,3179.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
318201.0,3182.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
318202.0,3182.0,1.0,0.0,2.0,1.0,2016.0,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
318203.0,3182.0,1.0,0.0,2.0,1.0,2020.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
318801.0,3188.0,,,,,,,,,,,,,,
318802.0,3188.0,,,,,,,,,,,,,,
319001.0,3190.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
319002.0,3190.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
319003.0,3190.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
319004.0,3190.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
319005.0,3190.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
319006.0,3190.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
319701.0,3197.0,1.0,0.0,1.0,1.0,2008.0,,2016.0,1.0,0.0,1.0,1.0,2008.0,,2016.0
319702.0,3197.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
319801.0,3198.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
319802.0,3198.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
320101.0,3201.0,0.0,0.0,0.0,0.0,,,2012.0,0.0,0.0,0.0,0.0,,,2012.0
320102.0,3201.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
320103.0,3201.0,1.0,1.0,6.0,4.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
320401.0,3204.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
320402.0,3204.0,1.0,1.0,3.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
320601.0,3206.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
321201.0,3212.0,,,,,,,,,,,,,,
321701.0,3217.0,,,,,,,,,,,,,,
322101.0,3221.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
322102.0,3221.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
322201.0,3222.0,,,,,,,,,,,,,,
322501.0,3225.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
322502.0,3225.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
322503.0,3225.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
322504.0,3225.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
322505.0,3225.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
323301.0,3233.0,,,,,,,,,,,,,,
323601.0,3236.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
323701.0,3237.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
324201.0,3242.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
324202.0,3242.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
324301.0,3243.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
324302.0,3243.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
324303.0,3243.0,1.0,1.0,6.0,4.0,2004.0,2006.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
324401.0,3244.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
324402.0,3244.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
324501.0,3245.0,1.0,0.0,2.0,1.0,2014.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
324801.0,3248.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
324802.0,3248.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325001.0,3250.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
325002.0,3250.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325003.0,3250.0,1.0,0.0,2.0,1.0,2008.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325004.0,3250.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325201.0,3252.0,1.0,0.0,1.0,1.0,2000.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
325202.0,3252.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
325301.0,3253.0,1.0,1.0,3.0,2.0,2006.0,2014.0,2020.0,1.0,0.0,1.0,1.0,2014.0,,2020.0
325401.0,3254.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325402.0,3254.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325901.0,3259.0,1.0,1.0,4.0,4.0,2000.0,2004.0,2014.0,1.0,1.0,3.0,3.0,2004.0,2006.0,2014.0
325902.0,3259.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2018.0,1.0,1.0,2.0,2.0,2000.0,2002.0,2018.0
325903.0,3259.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
325904.0,3259.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
326001.0,3260.0,1.0,0.0,1.0,1.0,2000.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
326002.0,3260.0,1.0,0.0,1.0,1.0,2020.0,,2020.0,1.0,0.0,1.0,1.0,2020.0,,2020.0
326801.0,3268.0,,,,,,,,,,,,,,
326802.0,3268.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
326803.0,3268.0,,,,,,,,,,,,,,
326804.0,3268.0,,,,,,,,,,,,,,
326805.0,3268.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
326806.0,3268.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
326807.0,3268.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
326808.0,3268.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
326901.0,3269.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
327301.0,3273.0,0.0,0.0,0.0,0.0,,,2016.0,0.0,0.0,0.0,0.0,,,2016.0
327302.0,3273.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
327303.0,3273.0,1.0,1.0,6.0,3.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
327801.0,3278.0,0.0,0.0,0.0,0.0,,,2006.0,,,,,,,
328001.0,3280.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328002.0,3280.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328003.0,3280.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328601.0,3286.0,,,,,,,,,,,,,,
328602.0,3286.0,,,,,,,,,,,,,,
328603.0,3286.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328701.0,3287.0,1.0,0.0,1.0,1.0,2000.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328702.0,3287.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328703.0,3287.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328704.0,3287.0,1.0,1.0,3.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
328801.0,3288.0,,,,,,,,,,,,,,
328802.0,3288.0,,,,,,,,,,,,,,
329101.0,3291.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
329102.0,3291.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
329201.0,3292.0,,,,,,,,,,,,,,
329301.0,3293.0,0.0,0.0,0.0,0.0,,,2000.0,0.0,0.0,0.0,0.0,,,2000.0
329302.0,3293.0,1.0,0.0,2.0,1.0,2002.0,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
329801.0,3298.0,,,,,,,,,,,,,,
329901.0,3299.0,,,,,,,,,,,,,,
329902.0,3299.0,,,,,,,,,,,,,,
330301.0,3303.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
330302.0,3303.0,1.0,0.0,2.0,1.0,2002.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
330303.0,3303.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
330401.0,3304.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
330601.0,3306.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
330602.0,3306.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
330901.0,3309.0,1.0,0.0,1.0,1.0,2018.0,,2020.0,1.0,0.0,1.0,1.0,2018.0,,2020.0
331201.0,3312.0,1.0,1.0,5.0,5.0,2000.0,2002.0,2018.0,1.0,0.0,1.0,1.0,2014.0,,2018.0
331501.0,3315.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
331502.0,3315.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
331503.0,3315.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
331504.0,3315.0,1.0,0.0,1.0,1.0,2008.0,,2020.0,1.0,0.0,1.0,1.0,2008.0,,2020.0
331505.0,3315.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
331506.0,3315.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
331601.0,3316.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
331602.0,3316.0,1.0,0.0,1.0,1.0,2006.0,,2006.0,0.0,0.0,0.0,0.0,,,2006.0
331603.0,3316.0,,,,,,,,,,,,,,
331604.0,3316.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
331605.0,3316.0,,,,,,,,,,,,,,
331701.0,3317.0,,,,,,,,,,,,,,
331702.0,3317.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
331703.0,3317.0,0.0,0.0,0.0,0.0,,,2004.0,0.0,0.0,0.0,0.0,,,2004.0
331704.0,3317.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
331705.0,3317.0,,,,,,,,,,,,,,
332001.0,3320.0,,,,,,,,,,,,,,
332002.0,3320.0,,,,,,,,,,,,,,
332003.0,3320.0,,,,,,,,,,,,,,
332101.0,3321.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
332102.0,3321.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
332201.0,3322.0,1.0,1.0,3.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
332501.0,3325.0,0.0,0.0,0.0,0.0,,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
333801.0,3338.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2016.0,0.0,0.0,0.0,0.0,,,2016.0
333901.0,3339.0,,,,,,,,,,,,,,
333902.0,3339.0,,,,,,,,,,,,,,
333903.0,3339.0,,,,,,,,,,,,,,
334101.0,3341.0,1.0,1.0,4.0,2.0,2012.0,2014.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
334201.0,3342.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
334501.0,3345.0,,,,,,,,,,,,,,
334701.0,3347.0,1.0,0.0,1.0,1.0,2006.0,,2020.0,1.0,0.0,1.0,1.0,2006.0,,2020.0
334702.0,3347.0,1.0,0.0,3.0,1.0,2002.0,,2010.0,1.0,0.0,1.0,1.0,2002.0,,2010.0
334801.0,3348.0,,,,,,,,,,,,,,
334802.0,3348.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
334803.0,3348.0,,,,,,,,,,,,,,
334804.0,3348.0,0.0,0.0,0.0,0.0,,,2000.0,0.0,0.0,0.0,0.0,,,2000.0
334805.0,3348.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2006.0,0.0,0.0,0.0,0.0,,,2006.0
334806.0,3348.0,0.0,0.0,0.0,0.0,,,2006.0,,,,,,,
335001.0,3350.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
335002.0,3350.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
335201.0,3352.0,,,,,,,,,,,,,,
335202.0,3352.0,1.0,1.0,4.0,2.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
335203.0,3352.0,1.0,0.0,2.0,1.0,2016.0,,2018.0,0.0,0.0,0.0,0.0,,,2018.0
335501.0,3355.0,1.0,1.0,3.0,2.0,2002.0,2004.0,2018.0,1.0,0.0,1.0,1.0,2004.0,,2018.0
335502.0,3355.0,1.0,1.0,4.0,2.0,2002.0,2004.0,2012.0,0.0,0.0,0.0,0.0,,,2012.0
335503.0,3355.0,1.0,0.0,2.0,1.0,2006.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
335801.0,3358.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
335802.0,3358.0,1.0,1.0,5.0,3.0,2006.0,2008.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
336001.0,3360.0,1.0,1.0,4.0,2.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336002.0,3360.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336201.0,3362.0,0.0,0.0,0.0,0.0,,,2010.0,0.0,0.0,0.0,0.0,,,2010.0
336301.0,3363.0,1.0,1.0,7.0,6.0,2000.0,2004.0,2018.0,1.0,1.0,2.0,2.0,2008.0,2010.0,2018.0
336302.0,3363.0,1.0,1.0,8.0,5.0,2004.0,2006.0,2020.0,1.0,1.0,2.0,2.0,2010.0,2012.0,2020.0
336401.0,3364.0,1.0,1.0,3.0,2.0,2004.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336402.0,3364.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336501.0,3365.0,1.0,1.0,4.0,2.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336502.0,3365.0,1.0,1.0,6.0,3.0,2006.0,2008.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336503.0,3365.0,1.0,0.0,2.0,1.0,2010.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336504.0,3365.0,1.0,1.0,4.0,3.0,2008.0,2010.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
336901.0,3369.0,1.0,1.0,4.0,2.0,2004.0,2006.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
336902.0,3369.0,1.0,1.0,5.0,3.0,2002.0,2006.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
337001.0,3370.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
337002.0,3370.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
337003.0,3370.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
337101.0,3371.0,1.0,1.0,2.0,2.0,2002.0,2004.0,2020.0,1.0,1.0,2.0,2.0,2002.0,2004.0,2020.0
337102.0,3371.0,,,,,,,,,,,,,,
337103.0,3371.0,,,,,,,,,,,,,,
337104.0,3371.0,1.0,1.0,9.0,4.0,2004.0,2006.0,2018.0,1.0,1.0,4.0,3.0,2004.0,2006.0,2018.0
337105.0,3371.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
337301.0,3373.0,,,,,,,,,,,,,,
337302.0,3373.0,,,,,,,,,,,,,,
337701.0,3377.0,,,,,,,,,,,,,,
338301.0,3383.0,,,,,,,,,,,,,,
338401.0,3384.0,,,,,,,,,,,,,,
338601.0,3386.0,,,,,,,,,,,,,,
338701.0,3387.0,0.0,0.0,0.0,0.0,,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
338702.0,3387.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
338703.0,3387.0,1.0,1.0,5.0,3.0,2008.0,2010.0,2020.0,1.0,0.0,1.0,1.0,2012.0,,2020.0
339301.0,3393.0,1.0,1.0,5.0,3.0,2010.0,2012.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
339302.0,3393.0,1.0,0.0,2.0,1.0,2016.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
339701.0,3397.0,1.0,1.0,3.0,2.0,2000.0,2002.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
339702.0,3397.0,1.0,1.0,5.0,3.0,2000.0,2002.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
339703.0,3397.0,1.0,1.0,5.0,3.0,2002.0,2004.0,2018.0,0.0,0.0,0.0,0.0,,,2018.0
340201.0,3402.0,1.0,0.0,2.0,1.0,2012.0,,2020.0,0.0,0.0,0.0,0.0,,,2020.0
340202.0,3402.0,1.0,1.0,4.0,2.0,2014.0,2016.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
340203.0,3402.0,1.0,1.0,4.0,2.0,2016.0,2018.0,2020.0,0.0,0.0,0.0,0.0,,,2020.0
340701.0,3407.0,0.0,0.0,0.0,0.0,,,2008.0,0.0,0.0,0.0,0.0,,,2008.0
340702.0,3407.0,0.0,0.0,0.0,0.0,,,2002.0,0.0,0.0,0.0,0.0,,,2002.0
340801.0,3408.0,,,,,,,,,,,,,,
340802.0,3408.0,,,,,,,,,,,,,,
340803.0,3408.0,,,,,,,,,,,,,,
340804.0,3408.0,,,,,,,,,,,,,,
